1392|Edward Street Northwest|Atlanta
1393|Neal Street Northwest|Atlanta
1394|Burchill Street|Atlanta
1395|Allen Temple Court Northwest|Atlanta
1396|Camellia Lane Northeast|Atlanta
1397|Toffie Terrace|Atlanta
1398|3rd Street Northwest|Atlanta
1399|Norwood Avenue Northeast|Atlanta
1400|Wesley Avenue Northeast|Atlanta
1401|Dearwood Drive Southwest|Atlanta
1402|Burroughs Avenue Southeast|Atlanta
1403|Fulton Terrace Southeast|Atlanta
1404|Centra Villa Drive Southwest|Atlanta
1405|Vaughn Street Southeast|Atlanta
1406|South Evelyn Place Northwest|Atlanta
1407|Watts Road Northwest|Atlanta
1408|North Angier Avenue Northeast|Atlanta
1409|Beecher Court Southwest|Atlanta
1410|Simpson Street Northwest|Atlanta
1411|Bolfair Drive Northwest|Atlanta
1412|Manigault Street Southeast|Atlanta
1413|Springdale Place Southwest|Atlanta
1414|Abbey Drive|Atlanta
1415|West Andrews Drive Northwest|Atlanta
1416|Ferncliff Road Northeast|Atlanta
1417|Gary Court Northwest|Atlanta
1418|Harriet Avenue Northeast|Atlanta
1419|South Colonial Homes Circle Northwest|Atlanta
1420|Mercury Drive Northwest|Atlanta
1421|Hendrix Avenue Southwest|Atlanta
1422|Wessyngton Road Northeast|Atlanta
1423|Alma Street Southwest|Atlanta
1424|Murray Hill Avenue Northeast|Atlanta
1425|Peachtree Walk Northeast|Atlanta
1426|Manford Road Southwest|Atlanta
1427|Richardson Street Southeast|Atlanta
1428|Airport Loop Road|Atlanta
1429|Hills Avenue Northwest|Atlanta
1430|Ansley Villa|Atlanta
1431|Carlyle Park Drive Northeast|Atlanta
1432|Willoughby Way Northeast|Atlanta
1433|Albion Avenue Northeast|Atlanta
1434|Powell Street Southeast|Atlanta
1435|Culberson Street Southwest|Atlanta
1436|East Lake Drive Southeast|Atlanta
1437|Benteen Avenue Southeast|Atlanta
1438|Whitehall Street Southwest|Atlanta
1439|Bagwell Drive Southwest|Atlanta
1440|Farrington Place Southeast|Atlanta
1441|Inspiration Way|Atlanta
1442|Niskey Lake Trail Southwest|Atlanta
1443|The Fontainebleau Southwest|Atlanta
1444|Akron Drive Southeast|Atlanta
1445|Campbellton Place Southwest|Atlanta
1446|Forest Overlook Trail Southwest|Atlanta
1447|Manor Court|Atlanta
1448|Hollis Terrace Northwest|Atlanta
1449|Renaissance Way NE|Atlanta
1450|Spring Lane Northwest|Atlanta
1451|Esten Street Southeast|Atlanta
1452|Brookhaven Manor Crossing|Atlanta
1453|Adams Drive Northwest|Atlanta
1454|Glenwood Place Southeast|Atlanta
1455|Sutherland Place|Atlanta
1456|Florence Place Northwest|Atlanta
1457|Centennial Olympic Park Drive Southwest|Atlanta
1458|Conifer Park Lane|Atlanta
1459|Handy Drive Northwest|Atlanta
1460|Mercer Street Southeast|Atlanta
1461|Warren Court Northwest|Atlanta
1462|Meador Avenue Southeast|Atlanta
1463|McLynn Avenue Northeast|Atlanta
1464|Flamingo Drive Southwest|Atlanta
1465|Tuxedo Avenue Northeast|Atlanta
1466|Portland Avenue Southeast|Atlanta
1467|Laurel Park Place|Atlanta
1468|Elizabeth Street Northeast|Atlanta
1469|Fenwood Street Southwest|Atlanta
1470|Finch Drive Southeast|Atlanta
1471|Boulder Park Drive Southwest|Atlanta
1472|Christophers Walk Northwest|Atlanta
1473|Crescendo Drive Northwest|Atlanta
1474|Manor at Buckhead|Atlanta
1475|Waddell Street Northeast|Atlanta
1476|Narron Drive Southwest|Atlanta
1477|Old Ivy Square NE|Atlanta
1478|South Bend Avenue Southeast|Atlanta
1479|Evelyn Way Northwest|Atlanta
1480|Celebration Drive Southwest|Atlanta
1481|Benjamin E Mays Drive Southwest|Atlanta
1482|Rex Avenue Southwest|Atlanta
1483|Sandy Creek Drive Northwest|Atlanta
1484|Beatie Avenue Southwest|Atlanta
1485|Forrest Avenue Northwest|Atlanta
1486|Campbell Street Southeast|Atlanta
1487|Stonewall Drive Southeast|Atlanta
1488|Chastain Street Southeast|Atlanta
1489|Laurel Circle|Atlanta
1490|Pineview Terrace Southwest|Atlanta
1491|Pomona Circle Southwest|Atlanta
1492|Pinestream Road Northwest|Atlanta
1493|Echota Drive Northwest|Atlanta
1494|Standish Avenue Northwest|Atlanta
1495|Holly Downs Court Northwest|Atlanta
1496|Graves Street Northwest|Atlanta
1497|Fairburn Circle Northwest|Atlanta
1498|Fairlane Court Northwest|Atlanta
1499|Kipling Drive Northwest|Atlanta
1500|Shamrock Circle Southwest|Atlanta
1501|McKinley Road Northwest|Atlanta
1502|Verbena Street Northwest|Atlanta
1503|Glenbrook Drive Northwest|Atlanta
1504|Sargent Drive Southeast|Atlanta
1505|Capitol Place Southwest|Atlanta
1506|Mortimer Place Southeast|Atlanta
1507|Watkins Street Northwest|Atlanta
1508|Pickfair Avenue Southwest|Atlanta
1509|Woodbine Circle Southeast|Atlanta
1510|Warlick Place Northeast|Atlanta
1511|Forest Valley Drive Southeast|Atlanta
1512|Rumson Road Northeast|Atlanta
1513|Old Wheat Street Northeast|Atlanta
1514|Wallace Drive Southwest|Atlanta
1515|Mount Gilead Place Southwest|Atlanta
1516|Woodmere Square Northwest|Atlanta
1517|Lake Valley Road Northwest|Atlanta
1518|Bridgeport Drive Northwest|Atlanta
1519|James Wendell George Parkway|Atlanta
1520|Laurel Forest Circle Northeast|Atlanta
1521|Lethea Street Southeast|Atlanta
1522|Douglas Street Southeast|Atlanta
1523|Funston Street Southeast|Atlanta
1524|Fairlane Drive Northwest|Atlanta
1525|Hyde Manor Drive Northwest|Atlanta
1526|Eisenhower Road Southeast|Atlanta
1527|Gaskill Street Southeast|Atlanta
1528|Stephens Street Southwest|Atlanta
1529|Liddell Drive Northeast|Atlanta
1530|Argule Lane Northwest|Atlanta
1531|Candler Street Northeast|Atlanta
1532|Cox Courtyard|Atlanta
1533|Paces Ridge Northwest|Atlanta
1534|Devonshire Place Northwest|Atlanta
1535|High Falls Court Southwest|Atlanta
1536|Degress Avenue Northeast|Atlanta
1537|Brighton Road Northeast|Atlanta
1538|Garden Park Drive|Atlanta
1539|Emerald Avenue Southwest|Atlanta
1540|Shore Drive Southwest|Atlanta
1541|Mathieson Drive Northeast|Atlanta
1542|Cherokee Avenue Southeast|Atlanta
1543|Wildwood Lake Drive Southwest|Atlanta
1544|McArthur Boulevard Northwest|Atlanta
1545|South Eugenia Place Northwest|Atlanta
1546|Seaboard Avenue Northeast|Atlanta
1547|Iswald Street Southeast|Atlanta
1548|Dale Lane Southwest|Atlanta
1549|Rose Circle Southwest|Atlanta
1550|Brennan Lane Southwest|Atlanta
1551|Montrose Avenue Southwest|Atlanta
1552|Defoor Village Court|Atlanta
1553|Arbor Avenue Southeast|Atlanta
1554|Berean Avenue Southeast|Atlanta
1555|Moreland Place Southeast|Atlanta
1556|Paran Glen Road Northwest|Atlanta
1557|Gammon Street Southeast|Atlanta
1558|Mansfield Avenue Northeast|Atlanta
1559|Navajo Trail Southwest|Atlanta
1560|Verner Street Northwest|Atlanta
1561|Alice Street Southwest|Atlanta
1562|Rockmart Drive Southwest|Atlanta
1563|Almeta Avenue Northeast|Atlanta
1564|Bernice Street Southwest|Atlanta
1565|Rando Lane Northwest|Atlanta
1566|Greencove Lane Southeast|Atlanta
1567|Old Ivy Road Northeast|Atlanta
1568|5th Street Northwest|Atlanta
1569|Charlotte Place Northwest|Atlanta
1570|William Holmes Borders Senior Drive Southeast|Atlanta
1571|Jack Guynn Plaza|Atlanta
1572|Morosgo Way Northeast|Atlanta
1573|Trenholm Street Southwest|Atlanta
1574|Paces Valley Road Northwest|Atlanta
1575|Westmoor Drive Northwest|Atlanta
1576|New Jersey Avenue Northwest|Atlanta
1577|Bixby Street Southeast|Atlanta
1578|English Street Northwest|Atlanta
1579|Ottley Drive Northeast|Atlanta
1580|Cahaba Drive Southwest|Atlanta
1581|Delmont Drive Northeast|Atlanta
1582|Black Oak Drive Southeast|Atlanta
1583|Cains Hill Place Northwest|Atlanta
1584|Ollie Circle Northwest|Atlanta
1585|Lawton Place Southwest|Atlanta
1586|Georgia Avenue|Atlanta
1587|Mell Avenue Northeast|Atlanta
1588|Sheridan Road Northeast|Atlanta
1589|North Hills Drive Northeast|Atlanta
1590|Tumlin Street Northwest|Atlanta
1591|Holly Road Northwest|Atlanta
1592|Sharondale Drive Northeast|Atlanta
1593|Atlanta Industrial Drive Northwest|Atlanta
1594|Mailing Avenue Southeast|Atlanta
1595|Cascade Parc Boulevard Southwest|Atlanta
1596|Liberty Court|Atlanta
1597|Nehemiah Lane Southwest|Atlanta
1598|Wadley Street Northwest|Atlanta
1599|Glenald Way Northwest|Atlanta
1600|Statewood Road Northeast|Atlanta
1601|Gertrude Place Northwest|Atlanta
1602|Braemar Avenue Southwest|Atlanta
1603|Brook Avenue Northwest|Atlanta
1604|Ada Avenue Northwest|Atlanta
1605|Macedonia Road Southeast|Atlanta
1606|Eggleston Street Southwest|Atlanta
1607|Skipper Place|Atlanta
1608|West Sussex Road Northeast|Atlanta
1609|Kensington Street Northeast|Atlanta
1610|Ivy Road Northeast|Atlanta
1611|2nd Avenue Southeast|Atlanta
1612|Spad Avenue Northwest|Atlanta
1613|Dahlgren Street Southeast|Atlanta
1614|Glenwood Park Drive SE|Atlanta
1615|Rosemont Drive|Atlanta
1616|Ladd Street Southwest|Atlanta
1617|Junction Avenue Northeast|Atlanta
1618|East Shadowlawn Avenue Northeast|Atlanta
1619|Waverly Way Northeast|Atlanta
1620|Richland Road Southwest|Atlanta
1621|Grace Street Southeast|Atlanta
1622|Clement Drive Southwest|Atlanta
1623|Pueblo Drive Southwest|Atlanta
1624|Haas Avenue Southeast|Atlanta
1625|Jefferson Chase Circle Southeast|Atlanta
1626|Clifton Road Northeast|Atlanta
1627|Hillside Drive Northwest|Atlanta
1628|Eastwood Avenue Southeast|Atlanta
1629|Defoors Place|Atlanta
1630|Buford-Spring Connector|Atlanta
1631|Baldwin Street Southwest|Atlanta
1632|Compton Drive Southeast|Atlanta
1633|Poland Street Northwest|Atlanta
1634|Jobeth Avenue Southeast|Atlanta
1635|College Avenue Northeast|Atlanta
1636|Hall Street Southwest|Atlanta
1637|Kennedy Court Northwest|Atlanta
1638|Cardova Drive Northeast|Atlanta
1639|Pickens Street Southeast|Atlanta
1640|Meadowdale Avenue Northeast|Atlanta
1641|Berkshire Road Northeast|Atlanta
1642|Hansell Street Southeast|Atlanta
1643|Mims Street Southwest|Atlanta
1644|Lakeview Avenue Northeast|Atlanta
1645|Christina Street Northwest|Atlanta
1646|Trabert Avenue Northwest|Atlanta
1647|Montreat Avenue Southwest|Atlanta
1648|Foundry Street Northwest|Atlanta
1649|Larosa Terrace Southwest|Atlanta
1650|Club Drive Northeast|Atlanta
1651|Golf View Road Northwest|Atlanta
1652|Benjamin Court Southwest|Atlanta
1653|Trenton Street Southeast|Atlanta
1654|Richards Street Northwest|Atlanta
1655|Fairview Road Northeast|Atlanta
1656|Newcastle Street Southwest|Atlanta
1657|Field Street Southeast|Atlanta
1658|Springlake Court Northwest|Atlanta
1659|Azlee Place Northwest|Atlanta
1660|Fairlie Street Northwest|Atlanta
1661|Clifton Street Northeast|Atlanta
1662|Southside Industrial Way Southeast|Atlanta
1663|Stephanie Drive Southwest|Atlanta
1664|Mackenzie Drive Northeast|Atlanta
1665|Angel Falls Lane Southwest|Atlanta
1666|Poplar Street Northwest|Atlanta
1667|Brevard Avenue Southwest|Atlanta
1668|Hatcher Avenue Southwest|Atlanta
1669|Electric Avenue Northwest|Atlanta
1670|Parkside Drive Northeast|Atlanta
1671|Tampa Trail Southwest|Atlanta
1672|Howell Place Southwest|Atlanta
1673|Springdale Circle Southwest|Atlanta
1674|Carver Circle Northwest|Atlanta
1675|Chastain Drive Northeast|Atlanta
1676|Lynfield Drive Southwest|Atlanta
1677|Southland Circle Northwest|Atlanta
1678|West Conway Drive Northwest|Atlanta
1679|Deerborne Court Southwest|Atlanta
1680|West Wesley Road|Atlanta
1681|Park Trace Southeast|Atlanta
1682|West Brookhaven Drive Northeast|Atlanta
1683|Muse Street Southwest|Atlanta
1684|Morris Brown Avenue Northwest|Atlanta
1685|Ellendale Lane Northwest|Atlanta
1686|Renault Road Southeast|Atlanta
1687|Parker Street Northwest|Atlanta
1688|Broad Street Northwest|Atlanta
1689|Calloway Drive Northwest|Atlanta
1690|Market Street Northwest|Atlanta
1691|Bishop Way Northeast|Atlanta
1692|Thurmond Street Northwest|Atlanta
1693|Broadland Court Northwest|Atlanta
1694|Downs Drive Southwest|Atlanta
1695|Blanton Avenue Southwest|Atlanta
1696|Hollow Tree Lane Southwest|Atlanta
1697|Etheridge Street Northwest|Atlanta
1698|Gault Street Southeast|Atlanta
1699|Arts Center Way Northeast|Atlanta
1700|Doral Drive Southwest|Atlanta
1701|Welcome All Road|Atlanta
1702|Sherwood Road Northeast|Atlanta
1703|Blanton Road Northwest|Atlanta
1704|Penelope Street Northwest|Atlanta
1705|Savannah Street Southeast|Atlanta
1706|Semel Circle|Atlanta
1707|Arthur Langford Junior Place SW|Atlanta
1708|Venus Place Northwest|Atlanta
1709|Miller Reed Avenue Southeast|Atlanta
1710|Milford Place|Atlanta
1711|Drew Drive|Atlanta
1712|Pine Ridge Road Northeast|Atlanta
1713|Lucy Street Southeast|Atlanta
1714|Crane Road Northeast|Atlanta
1715|Augusta Avenue Southeast|Atlanta
1716|Landau Lane|Atlanta
1717|Woods Circle Northeast|Atlanta
1718|Brooks Avenue Northeast|Atlanta
1719|Grant Park Place Southeast|Atlanta
1720|Edgehill Avenue Northwest|Atlanta
1721|Westview PATH|Atlanta
1722|East Lake Terrace Southeast|Atlanta
1723|Bryan Street Southeast|Atlanta
1724|Bonniview Street Southwest|Atlanta
1725|Allen Lane Southeast|Atlanta
1726|Barrett Drive Northwest|Atlanta
1727|Engle Road Northwest|Atlanta
1728|Delray Drive Northwest|Atlanta
1729|Mountain Way Northeast|Atlanta
1730|Lloyd Hall Court|Atlanta
1731|Collins Ridge Drive Northwest|Atlanta
1732|Sandspring Drive Southwest|Atlanta
1733|Rochelle Drive Southwest|Atlanta
1734|Key Drive Southwest|Atlanta
1735|Pine Canyon Drive Southwest|Atlanta
1736|Conway Place Southeast|Atlanta
1737|Bungalow Lane|Atlanta
1738|Cordova Street Southwest|Atlanta
1739|Lindbergh Way NE|Atlanta
1740|Litherland Court|Atlanta
1741|Niles Avenue Northwest|Atlanta
1742|Todd Street Southeast|Atlanta
1743|Pearl Street Southeast|Atlanta
1744|Eric Street Southeast|Atlanta
1745|Marvin Street Northwest|Atlanta
1746|Daniel Street Southeast|Atlanta
1747|Alta Avenue Northeast|Atlanta
1748|Cerro Street Southwest|Atlanta
1749|Scottridge Drive Northwest|Atlanta
1750|Pete Street|Atlanta
1751|East Pharr Road|Atlanta
1752|Carter Street Northwest|Atlanta
1753|Fairlie Street|Atlanta
1754|Austin Woods Drive Southwest|Atlanta
1755|Airport Road|Atlanta
1756|Ogden Street Southwest|Atlanta
1757|Booker Street Southwest|Atlanta
1758|Terminus Place|Atlanta
1759|Dahlia Avenue Northwest|Atlanta
1760|Wadsworth Drive Northwest|Atlanta
1761|Amherst Place Northwest|Atlanta
1762|West Simon Terrace Northwest|Atlanta
1763|Thomas Road Northwest|Atlanta
1764|The By Way Northeast|Atlanta
1765|East Pine Valley Road Northwest|Atlanta
1766|Cloudland Drive Northwest|Atlanta
1767|Briarcliff Court Northeast|Atlanta
1768|East Simon Terrace Northwest|Atlanta
1769|Fort Valley Drive Southwest|Atlanta
1770|Beaverbrook Drive Northwest|Atlanta
1771|Hope Drive Southwest|Atlanta
1772|Wood Valley Road Northwest|Atlanta
1773|Poole Place Southwest|Atlanta
1774|Sandlake Drive|Atlanta
1775|Abner Court Northwest|Atlanta
1776|Chicamauga Place Southwest|Atlanta
1777|Elmwood Road Northwest|Atlanta
1778|North Olympian Way Southwest|Atlanta
1779|Weyman Avenue Southwest|Atlanta
1780|Peachtree Avenue Northeast|Atlanta
1781|Boulevard Lorraine Southwest|Atlanta
1782|Blackland Road Northwest|Atlanta
1783|Hanford Drive Southwest|Atlanta
1784|Barnett Street Northeast|Atlanta
1785|Welmingham Drive|Atlanta
1786|Tallon Lane Southwest|Atlanta
1787|Sherrie Lane Southwest|Atlanta
1788|Carroll Drive Northwest|Atlanta
1789|Salmon Avenue Southeast|Atlanta
1790|Wyman Street Southeast|Atlanta
1791|Derry Avenue Southwest|Atlanta
1792|Boykin Street Southwest|Atlanta
1793|Princeton Lakes Way|Atlanta
1794|Lakewood Trail|Atlanta
1795|Moray Street Southwest|Atlanta
1796|Summer Lane|Atlanta
1797|Laurel Avenue Northwest|Atlanta
1798|Stafford Street Southwest|Atlanta
1799|Cone Street Northwest|Atlanta
1800|Huntington Road Northeast|Atlanta
1801|Conway Glen Drive Northwest|Atlanta
1802|Rose Mill Court Southwest|Atlanta
1803|Louise Place Northwest|Atlanta
1804|Mayland Avenue Southwest|Atlanta
1805|Croft Place Northwest|Atlanta
1806|Winton Terrace Northeast|Atlanta
1807|Garden Walk|Atlanta
1808|Old Georgian Terrace|Atlanta
1809|Eloise Street Southeast|Atlanta
1810|West Lake Avenue Southwest|Atlanta
1811|Winfield Avenue Southeast|Atlanta
1812|Wallace Street Northwest|Atlanta
1813|Dorothy Street Southeast|Atlanta
1814|Alexander Street Northeast|Atlanta
1815|Dimmock Street Southwest|Atlanta
1816|Forrest Circle Southeast|Atlanta
1817|Princeton Place Southwest|Atlanta
1818|Delevan Street Southwest|Atlanta
1819|Westboro Drive Southwest|Atlanta
1820|Moheb Street|Atlanta
1821|Wanda Circle Southwest|Atlanta
1822|Leslie Avenue Southwest|Atlanta
1823|Stovall Boulevard Northeast|Atlanta
1824|Martina Drive Northeast|Atlanta
1825|Land O Lakes Drive Northeast|Atlanta
1826|West Club Lane Northeast|Atlanta
1827|Merlin Avenue Southeast|Atlanta
1828|East Lake Drive Northeast|Atlanta
1829|Sims Avenue Northeast|Atlanta
1830|6th Street Northwest|Atlanta
1831|Old Conley Road Southeast|Atlanta
1832|Valley View Road Southeast|Atlanta
1833|Cecile Avenue Southeast|Atlanta
1834|Sutton Street Southeast|Atlanta
1835|Commerce Drive Northwest|Atlanta
1836|Porsche Drive|Atlanta
1837|Jackson Way|Atlanta
1838|Palmour Drive|Atlanta
1839|Noel Street Northwest|Atlanta
1840|Waits Drive Southwest|Atlanta
1841|Plainville Court Southwest|Atlanta
1842|Taylor Street Northwest|Atlanta
1843|Gartrell Street Southeast|Atlanta
1844|Plymouth Road Northwest|Atlanta
1845|Washington Place Southwest|Atlanta
1846|Ellsworth Drive Northwest|Atlanta
1847|Bradley Street Northeast|Atlanta
1848|Margaret Street Southeast|Atlanta
1849|Gates Place NW|Atlanta
1850|Boulevard Granada Southwest|Atlanta
1851|Tift Street Southwest|Atlanta
1852|Wedgewood Drive Northwest|Atlanta
1853|Battlefield Avenue Southeast|Atlanta
1854|Simmons Street Northwest|Atlanta
1855|Bankhead Avenue Northwest|Atlanta
1856|Plainville Circle Southwest|Atlanta
1857|Kenmore Street Southwest|Atlanta
1858|1st Street Northwest|Atlanta
1859|Ajax Drive Northwest|Atlanta
1860|Crogman Street Southeast|Atlanta
1861|Emerson Avenue Southeast|Atlanta
1862|Laquita Drive Southeast|Atlanta
1863|Howard Street Northeast|Atlanta
1864|Delaware Avenue Southeast|Atlanta
1865|Knob Hill Court Southeast|Atlanta
1866|Spence Avenue Southeast|Atlanta
1867|Atlanta Industrial Parkway Northwest|Atlanta
1868|Stratford Park Drive|Atlanta
1869|Avery Drive Northeast|Atlanta
1870|Laren Lane Southwest|Atlanta
1871|Woodland Hills Avenue Northwest|Atlanta
1872|Jackson Street Southeast|Atlanta
1873|Wieuca Overlook Northeast|Atlanta
1874|Veltre Terrace|Atlanta
1875|Howell Drive Southwest|Atlanta
1876|Peachtree Drive Northeast|Atlanta
1877|Lynn Valley Road Southwest|Atlanta
1878|Marion Street Southeast|Atlanta
1879|Queen Street Southwest|Atlanta
1880|Robson Place Northeast|Atlanta
1881|Baker Circle Northwest|Atlanta
1882|Elmira Place Northeast|Atlanta
1883|Revere Drive Northwest|Atlanta
1884|Sandhill Place SW|Atlanta
1885|William Nye Drive|Atlanta
1886|Rector Drive Southwest|Atlanta
1887|Bowen Street Northwest|Atlanta
1888|Fortress Avenue Southwest|Atlanta
1889|Hillsdale Drive Southeast|Atlanta
1890|Clay Street Southeast|Atlanta
1891|Carey Drive Southeast|Atlanta
1892|Wyndham Way|Atlanta
1893|Thirkeld Avenue Southeast|Atlanta
1894|Jones Road Northwest|Atlanta
1895|Cleburne Terrace Northeast|Atlanta
1896|Clement Way Southwest|Atlanta
1897|McKenzie Court Southwest|Atlanta
1898|Bagley Street Northeast|Atlanta
1899|Waterford Road Northwest|Atlanta
1900|Virginia Circle Northeast|Atlanta
1901|Gaberonne Court Northeast|Atlanta
1902|Brookview Drive Northwest|Atlanta
1903|Crestwell Circle|Atlanta
1904|Kingston Road Northwest|Atlanta
1905|Dekalb Avenue|Atlanta
1906|Tye Street Southeast|Atlanta
1907|Booker Street Northwest|Atlanta
1908|Belfort Road Southeast|Atlanta
1909|Lansing Street Southeast|Atlanta
1910|Paul Avenue Northwest|Atlanta
1911|Melante Drive Northeast|Atlanta
1912|Paschal Boulevard Northwest|Atlanta
1913|Elinor Place Northwest|Atlanta
1914|Lotus Avenue Northwest|Atlanta
1915|Capitol Avenue Southeast|Atlanta
1916|Hempstead Way Southwest|Atlanta
1917|Clark Place Northwest|Atlanta
1918|Aurora Avenue Northwest|Atlanta
1919|Woodbine Avenue Southeast|Atlanta
1920|Todd Road Northeast|Atlanta
1921|Foster Street Northwest|Atlanta
1922|Walthall Street Northeast|Atlanta
1923|Colonial Homes Drive Northwest|Atlanta
1924|North Ivy Road Northeast|Atlanta
1925|Hawthorne Street Northeast|Atlanta
1926|Arlington Circle Northwest|Atlanta
1927|Kings Grant Drive Northwest|Atlanta
1928|Central Park Place Northeast|Atlanta
1929|Edwards Drive Northwest|Atlanta
1930|Valley Green Drive Northeast|Atlanta
1931|Graymont Drive Southwest|Atlanta
1932|25th Street Northwest|Atlanta
1933|Braeburn Drive Southeast|Atlanta
1934|Bellingrath Avenue Northwest|Atlanta
1935|Ensley Street Northeast|Atlanta
1936|Mobley Court Southeast|Atlanta
1937|Cherry Laurel Lane Southwest|Atlanta
1938|Defoor Place Northwest|Atlanta
1939|Village Crest Drive|Atlanta
1940|Grandview Avenue Northeast|Atlanta
1941|Spring Valley Lane Northeast|Atlanta
1942|Vanderbilt Court Northwest|Atlanta
1943|Barksdale Drive Northeast|Atlanta
1944|Middleton Street Southwest|Atlanta
1945|Dorsey Street Southwest|Atlanta
1946|Dickson Place Northeast|Atlanta
1947|Havilon Drive Southwest|Atlanta
1948|Northrope Drive Northeast|Atlanta
1949|Cain Street Northeast|Atlanta
1950|Ben Hill Road|Atlanta
1951|Wyland Drive Southwest|Atlanta
1952|Lawton Avenue Southwest|Atlanta
1953|Blair Villa Drive Southeast|Atlanta
1954|South Ponce de Leon Avenue Northeast|Atlanta
1955|Jefferson Hill Place Northeast|Atlanta
1956|Daniel Road Southwest|Atlanta
1957|Telfair Lane Southwest|Atlanta
1958|Camfield Court Southwest|Atlanta
1959|Reinhardt Street Southeast|Atlanta
1960|East Conway Drive Northwest|Atlanta
1961|Denville Trace|Atlanta
1962|17th Street NW|Atlanta
1963|North Garden Lane Northwest|Atlanta
1964|Pinehurst Drive Southwest|Atlanta
1965|Nathan Road Southwest|Atlanta
1966|Valley Ridge Terrace Southwest|Atlanta
1967|Trusco Way Southwest|Atlanta
1968|Springdale Drive Northeast|Atlanta
1969|Canter Road Northeast|Atlanta
1970|West Manor Circle Southwest|Atlanta
1971|Tall Pines Drive Northwest|Atlanta
1972|Ardley Road Southwest|Atlanta
1973|Roxboro Pointe Northeast|Atlanta
1974|Ridgewood Road Northwest|Atlanta
1975|Wendell Drive Southeast|Atlanta
1976|Cushman Circle Southwest|Atlanta
1977|South Avenue Southeast|Atlanta
1978|Underwood Avenue Southeast|Atlanta
1979|Latham Street Southwest|Atlanta
1980|Sterling Street Northeast|Atlanta
1981|Somerset Circle Southwest|Atlanta
1982|Telford Terrace|Atlanta
1983|Bayberry Drive Southwest|Atlanta
1984|Ryne Street Northwest|Atlanta
1985|Dutch Valley Place Northeast|Atlanta
1986|Hamilton Avenue Southeast|Atlanta
1987|Paschal Avenue|Atlanta
1988|East Avenue Northeast|Atlanta
1989|Meador Way Southeast|Atlanta
1990|Mozley Place Southwest|Atlanta
1991|East Pharr Road Northeast|Atlanta
1992|Peachtree Dunwoody Road|Atlanta
1993|Elysian Park|Atlanta
1994|Shannon Drive Southwest|Atlanta
1995|McDonald Drive Southeast|Atlanta
1996|Dearborn Street Southeast|Atlanta
1997|Ardmore Circle Northwest|Atlanta
1998|Proctor Street Northwest|Atlanta
1999|Shadydale Avenue Southeast|Atlanta
2000|Pickfair Way Southwest|Atlanta
2001|Commonwealth Avenue|Atlanta
2002|17th Street Northeast|Atlanta
2003|Mayflower Avenue Southwest|Atlanta
2004|Middle Street Southwest|Atlanta
2005|Lochland Road Southeast|Atlanta
2006|River Rill Court Northwest|Atlanta
2007|Montclair Drive Northeast|Atlanta
2008|Piper Circle Southeast|Atlanta
2009|Charles Place Northwest|Atlanta
2010|General Truman Street Northwest|Atlanta
2011|Allegro Drive Northwest|Atlanta
2012|Glenrose Circle Southwest|Atlanta
2013|Orlando Street Southwest|Atlanta
2014|Barnes Street Northwest|Atlanta
2015|Cascade Park Boulevard Southwest|Atlanta
2016|Pontiac Place Southeast|Atlanta
2017|Lakeshore Circle Northeast|Atlanta
2018|Merritts Avenue Northwest|Atlanta
2019|Grape Street Northeast|Atlanta
2020|Elvira Street Southeast|Atlanta
2021|Ocala Avenue Southwest|Atlanta
2022|Barfield Avenue Southwest|Atlanta
2023|Sisk Street Northwest|Atlanta
2024|Peyton Crossing Drive Southwest|Atlanta
2025|Orme Circle Northeast|Atlanta
2026|Northern Street Northeast|Atlanta
2027|Belvedere Avenue Southwest|Atlanta
2028|Francis Avenue Northwest|Atlanta
2029|Arlington Place Northeast|Atlanta
2030|Downwood Circle Northwest|Atlanta
2031|Dixie Hills Circle Northwest|Atlanta
2032|Chilton Drive Northwest|Atlanta
2033|Simon Street Southeast|Atlanta
2034|Lindridge Way Northeast|Atlanta
2035|Park Place Northeast|Atlanta
2036|North Eugenia Place Northwest|Atlanta
2037|Rhinehill Road Southeast|Atlanta
2038|Haralson Avenue Northeast|Atlanta
2039|Lorenzo Drive Southwest|Atlanta
2040|Belmonte Court Southwest|Atlanta
2041|Garrison Drive Southwest|Atlanta
2042|Riverchess Drive Southwest|Atlanta
2043|Thompson Drive Northwest|Atlanta
2044|Connally Avenue Southwest|Atlanta
2045|Colebrook Street Northeast|Atlanta
2046|Alexa Avenue Southeast|Atlanta
2047|Regent Street Southwest|Atlanta
2048|Oak Knoll Circle Southeast|Atlanta
2049|Springside Court Northeast|Atlanta
2050|Neal Place Northwest|Atlanta
2051|Shirley Street Southwest|Atlanta
2052|Notting Hill Southwest Drive|Atlanta
2053|Stillman Street Southeast|Atlanta
2054|Kennedy Wood Way|Atlanta
2055|Wildwood Park Th|Atlanta
2056|Grant Place Southwest|Atlanta
2057|Penn Court Southeast|Atlanta
2058|Sewanee Avenue Northwest|Atlanta
2059|Locust Street Northeast|Atlanta
2060|Hilliard St NE|Atlanta
2061|Desoto Street Northwest|Atlanta
2062|Beechwood Avenue Southwest|Atlanta
2063|Arlington Drive Northwest|Atlanta
2064|Lofty Lane|Atlanta
2065|Prairie View Place Southwest|Atlanta
2066|Montre Square Northwest|Atlanta
2067|Alpine Road Northeast|Atlanta
